timeList,value
"22,2,2018,06,45,07",240713
"22,2,2018,06,45,08",240729
"22,2,2018,06,45,12",240745
"22,2,2018,06,45,18",240761
"22,2,2018,06,45,21",240777
"22,2,2018,06,45,24",240793
"22,2,2018,06,45,28",240809
"22,2,2018,06,45,30",240825
"22,2,2018,06,45,31",240841
"22,2,2018,06,45,34",240857
"22,2,2018,06,45,37",240873
"22,2,2018,06,45,39",240889
"22,2,2018,06,45,41",240905
"22,2,2018,06,45,43",240921
"22,2,2018,06,45,43",240937
"22,2,2018,06,45,44",240953
"22,2,2018,06,45,53",240969
"22,2,2018,06,45,57",240985
"22,2,2018,06,46,06",241001
"22,2,2018,06,46,08",241017
"22,2,2018,06,46,09",241033
"22,2,2018,06,46,10",241049
"22,2,2018,06,46,13",241065
"22,2,2018,06,46,15",241081
"22,2,2018,06,46,17",241097
"22,2,2018,06,46,18",241113
"22,2,2018,06,46,18",241129
"22,2,2018,06,46,19",241145
"22,2,2018,06,46,21",241161
"22,2,2018,06,46,29",241177
"22,2,2018,07,11,44",241193
"22,2,2018,07,11,44",241209
"22,2,2018,07,11,44",241225
"22,2,2018,07,11,44",241241
"22,2,2018,07,11,44",241257
"22,2,2018,07,11,44",241273
"22,2,2018,07,11,44",241289
"22,2,2018,07,11,44",241305
"22,2,2018,07,11,44",241321
"22,2,2018,07,11,44",241337
"22,2,2018,07,26,11",241353
"22,2,2018,07,26,11",241369
"22,2,2018,07,26,11",241385
"22,2,2018,08,41,36",241401
"22,2,2018,08,41,36",241417
"22,2,2018,10,40,44",241433
"22,2,2018,10,40,44",241449
"22,2,2018,12,41,19",241465
"22,2,2018,12,41,20",241481
"22,2,2018,12,41,22",241497
"22,2,2018,12,41,22",241513
"22,2,2018,12,41,22",241529
"22,2,2018,12,41,22",241545
"22,2,2018,12,41,22",241561
"22,2,2018,12,41,22",241577
"22,2,2018,12,41,23",241593
"22,2,2018,12,41,23",241609
"22,2,2018,12,41,25",241625
"22,2,2018,12,41,28",241641
"22,2,2018,12,42,02",241657
"22,2,2018,12,42,06",241673
"22,2,2018,12,42,48",241689
"22,2,2018,12,42,50",241705
"22,2,2018,12,42,59",241721
"22,2,2018,12,43,05",241737
"22,2,2018,12,43,05",241753
"22,2,2018,12,43,12",241769
"22,2,2018,12,43,13",241785
"22,2,2018,12,43,16",241801
"22,2,2018,12,43,41",241817
"22,2,2018,12,43,44",241833
"22,2,2018,12,43,56",241849
"22,2,2018,12,43,59",241865
"22,2,2018,12,44,05",241881
"22,2,2018,12,44,06",241897
"22,2,2018,12,44,06",241913
"22,2,2018,12,44,07",241929
"22,2,2018,12,44,55",241977
"22,2,2018,13,01,19",241993
"22,2,2018,13,01,20",242009
"22,2,2018,13,01,20",242025
"22,2,2018,13,01,20",242041
"22,2,2018,13,01,21",242057
"22,2,2018,13,01,21",242073
"22,2,2018,13,01,21",242089
"22,2,2018,13,01,21",242105
"22,2,2018,13,01,21",242121
"22,2,2018,13,01,21",242137
"22,2,2018,13,01,23",242153
"22,2,2018,13,01,26",242169
"22,2,2018,14,32,34",242185
"22,2,2018,14,32,35",242201
"22,2,2018,14,32,53",242217
"22,2,2018,14,32,53",242233
"22,2,2018,14,32,54",242249
"22,2,2018,14,32,54",242265
"22,2,2018,14,32,54",242281
"22,2,2018,14,32,54",242297
"22,2,2018,14,32,54",242313
"22,2,2018,14,32,55",242329
"22,2,2018,14,32,55",242345
"22,2,2018,14,32,57",242361
"22,2,2018,14,32,58",242377
"22,2,2018,15,02,32",242394
"22,2,2018,15,02,33",242410
"22,2,2018,15,02,33",242426
"22,2,2018,15,02,33",242442
"22,2,2018,15,02,33",242458
"22,2,2018,15,02,33",242474
"22,2,2018,15,02,34",242490
"22,2,2018,15,02,34",242506
"22,2,2018,15,02,34",242522
"22,2,2018,15,02,34",242538
"22,2,2018,15,02,44",242554
"22,2,2018,15,02,52",242570
"22,2,2018,15,02,52",242586
"22,2,2018,15,03,15",242602
"22,2,2018,15,03,17",242618
"22,2,2018,15,03,28",242634
"22,2,2018,15,03,29",242650
"22,2,2018,15,03,30",242666
"22,2,2018,15,03,30",242682
"22,2,2018,15,03,53",242698
"22,2,2018,15,03,53",242714
"22,2,2018,15,03,56",242730
"22,2,2018,15,04,00",242746
"22,2,2018,15,04,18",242762
"22,2,2018,15,20,45",242778
"22,2,2018,15,20,46",242794
"22,2,2018,16,04,12",242810
"22,2,2018,16,04,13",242826
"22,2,2018,16,04,13",242842
"22,2,2018,16,04,13",242858
"22,2,2018,16,04,13",242874
"22,2,2018,16,04,14",242890
"22,2,2018,16,04,14",242906
"22,2,2018,16,04,14",242922
"22,2,2018,16,04,14",242938
"22,2,2018,16,04,14",242954
"22,2,2018,16,04,17",242970
"22,2,2018,16,04,29",242986
"22,2,2018,16,04,29",243002
"22,2,2018,16,04,30",243018
"22,2,2018,16,04,30",243034
"22,2,2018,16,04,36",243050
"22,2,2018,18,19,55",243066
"22,2,2018,18,19,55",243082
"22,2,2018,18,19,55",243098
"22,2,2018,18,19,55",243114
"22,2,2018,18,19,56",243130
"22,2,2018,18,19,56",243146
"22,2,2018,18,19,56",243162
"22,2,2018,18,19,56",243178
"22,2,2018,18,19,56",243194
"22,2,2018,18,19,56",243210
"22,2,2018,18,19,57",243226
"22,2,2018,18,19,57",243242
"22,2,2018,18,20,01",243258
"22,2,2018,23,37,25",243274
"22,2,2018,23,37,29",243290
"22,2,2018,23,37,33",243306
"22,2,2018,23,56,26",243322
"23,2,2018,04,04,32",243338
"23,2,2018,04,04,38",243354
"23,2,2018,04,04,40",243370
"23,2,2018,04,04,41",243386
"23,2,2018,04,04,41",243402
"23,2,2018,04,04,41",243418
"23,2,2018,04,04,41",243434
"23,2,2018,04,04,42",243450
"23,2,2018,04,04,42",243466
"23,2,2018,04,04,42",243482
"23,2,2018,04,04,47",243498
"23,2,2018,04,04,48",243514
"23,2,2018,04,04,57",243530
"23,2,2018,04,05,01",243546
"23,2,2018,04,05,21",243562
"23,2,2018,04,05,26",243578
"23,2,2018,05,08,32",243594
"23,2,2018,05,08,32",243610
"23,2,2018,05,08,32",243626
"23,2,2018,05,08,32",243642
"23,2,2018,05,08,32",243658
"23,2,2018,05,08,32",243674
"23,2,2018,05,08,32",243690
"23,2,2018,05,08,32",243706
"23,2,2018,05,08,32",243722
"23,2,2018,05,08,32",243738
"23,2,2018,05,08,33",243754
"23,2,2018,05,08,34",243770
"23,2,2018,05,08,38",243786
"23,2,2018,05,08,40",243802
"23,2,2018,05,08,42",243818
"23,2,2018,05,08,43",243834
"23,2,2018,05,08,45",243850
"23,2,2018,05,08,51",243866
"23,2,2018,05,08,52",243882
"23,2,2018,05,08,52",243898
"23,2,2018,05,09,06",243914
"23,2,2018,05,09,07",243930
"23,2,2018,05,09,08",243946
"23,2,2018,08,51,13",243962
"23,2,2018,08,51,14",243978
"23,2,2018,08,51,15",243994
"23,2,2018,08,51,15",244010
"23,2,2018,08,51,15",244026
"23,2,2018,08,51,15",244042
"23,2,2018,08,51,15",244058
"23,2,2018,08,51,15",244074
"23,2,2018,08,51,15",244090
"23,2,2018,08,51,16",244106
"23,2,2018,08,51,18",244122
"23,2,2018,08,51,18",244138
"23,2,2018,08,51,22",244154
"23,2,2018,08,51,23",244170
"23,2,2018,08,51,31",244186
"23,2,2018,13,33,23",244202
"23,2,2018,16,59,52",244218
"23,2,2018,16,59,52",244234
"23,2,2018,16,59,53",244250
"23,2,2018,16,59,53",244266
"23,2,2018,16,59,53",244282
"23,2,2018,16,59,53",244298
"23,2,2018,16,59,53",244314
"23,2,2018,16,59,53",244330
"23,2,2018,16,59,53",244346
"23,2,2018,16,59,53",244362
"23,2,2018,16,59,55",244378
"23,2,2018,16,59,55",244394
"23,2,2018,17,06,25",244410
"23,2,2018,17,06,25",244426
"23,2,2018,23,42,30",244442
"23,2,2018,23,42,30",244458
"23,2,2018,23,42,31",244474
"23,2,2018,23,42,31",244490
"23,2,2018,23,42,31",244506
"23,2,2018,23,42,31",244522
"23,2,2018,23,42,31",244538
"23,2,2018,23,42,31",244554
"23,2,2018,23,42,31",244570
"23,2,2018,23,42,31",244586
"23,2,2018,23,42,33",244602
"23,2,2018,23,42,33",244618
"23,2,2018,23,42,36",244634
"23,2,2018,23,42,37",244650
"23,2,2018,23,42,38",244666
"23,2,2018,23,42,39",244683
"23,2,2018,23,42,40",244699
"23,2,2018,23,42,43",244715
"23,2,2018,23,43,04",244731
"23,2,2018,23,43,05",244747
"23,2,2018,23,43,10",244763
"23,2,2018,23,43,11",244779
"23,2,2018,23,43,11",244795
"23,2,2018,23,43,11",244811
"23,2,2018,23,43,21",244827
"23,2,2018,23,43,27",244843
"23,2,2018,23,43,31",244859
"23,2,2018,23,43,35",244875
"23,2,2018,23,43,38",244891
"23,2,2018,23,43,42",244907
"23,2,2018,23,43,45",244923
"23,2,2018,23,43,52",244939
"23,2,2018,23,44,30",245003
"23,2,2018,23,44,36",245019
"23,2,2018,23,44,44",245035
"23,2,2018,23,44,47",245051
"23,2,2018,23,44,56",245115
"23,2,2018,23,44,58",245131
"23,2,2018,23,45,01",245147
"23,2,2018,23,45,13",245163
"23,2,2018,23,45,14",245179
"23,2,2018,23,45,15",245195
"23,2,2018,23,45,15",245211
"23,2,2018,23,45,30",245227
"23,2,2018,23,45,33",245243
"23,2,2018,23,46,04",245259
"23,2,2018,23,46,12",245275
"23,2,2018,23,46,14",245291
"23,2,2018,23,46,24",245307
"23,2,2018,23,46,30",245323
"23,2,2018,23,46,32",245339
"23,2,2018,23,46,35",245355
"23,2,2018,23,46,42",245371
"23,2,2018,23,46,43",245387
"23,2,2018,23,46,47",245403
"23,2,2018,23,46,49",245419
"23,2,2018,23,49,13",245435
"23,2,2018,23,49,20",245451
"24,2,2018,00,03,40",245467
"24,2,2018,00,03,40",245483
"24,2,2018,00,03,40",245499
"24,2,2018,00,03,40",245515
"24,2,2018,00,03,40",245531
"24,2,2018,00,03,40",245547
"24,2,2018,00,03,40",245563
"24,2,2018,00,03,40",245579
"24,2,2018,00,03,40",245595
"24,2,2018,00,03,40",245611
"24,2,2018,00,07,23",245627
"24,2,2018,00,42,22",245643
"24,2,2018,12,01,01",245659
"24,2,2018,12,01,02",245675
"24,2,2018,16,37,48",245691
"25,2,2018,03,04,22",245707
"25,2,2018,03,04,22",245723
"25,2,2018,03,04,23",245739
"25,2,2018,03,04,23",245755
"25,2,2018,03,04,23",245771
"25,2,2018,03,04,23",245787
"25,2,2018,03,04,23",245803
"25,2,2018,03,04,23",245819
"25,2,2018,03,04,23",245835
"25,2,2018,03,04,23",245851
"25,2,2018,06,15,59",245867
"25,2,2018,06,15,59",245883
"25,2,2018,06,16,00",245899
"25,2,2018,06,16,00",245915
"25,2,2018,06,16,00",245931
"25,2,2018,06,16,00",245947
"25,2,2018,06,16,00",245963
"25,2,2018,06,16,00",245979
"25,2,2018,06,16,00",245995
"25,2,2018,06,16,00",246011
"25,2,2018,06,16,01",246027
"25,2,2018,06,16,01",246043
"25,2,2018,06,16,06",246059
"25,2,2018,06,16,06",246075
"25,2,2018,06,16,06",246091
"25,2,2018,06,16,35",246107
"25,2,2018,06,16,36",246123
"25,2,2018,06,16,45",246139
"25,2,2018,06,16,45",246155
"25,2,2018,06,17,15",246171
"25,2,2018,06,17,15",246187
"25,2,2018,06,17,17",246203
"25,2,2018,06,17,35",246219
"25,2,2018,06,17,36",246235
"25,2,2018,06,17,44",246251
"25,2,2018,06,17,45",246267
"25,2,2018,06,17,45",246283
"25,2,2018,06,17,50",246299
"25,2,2018,06,17,53",246315
"25,2,2018,06,17,55",246331
"25,2,2018,06,17,58",246347
"25,2,2018,06,18,42",246411
"25,2,2018,06,19,38",246427
"25,2,2018,06,19,45",246491
"25,2,2018,06,19,49",246507
"25,2,2018,06,19,50",246523
"25,2,2018,06,19,53",246539
"25,2,2018,06,19,56",246555
"25,2,2018,06,19,57",246571
"25,2,2018,06,19,57",246587
"25,2,2018,06,19,57",246603
"25,2,2018,06,19,57",246619
"25,2,2018,06,19,57",246635
"25,2,2018,06,19,57",246651
"25,2,2018,06,19,57",246667
"25,2,2018,06,19,57",246683
"25,2,2018,06,19,57",246699
"25,2,2018,06,19,57",246715
"25,2,2018,06,20,02",246731
"25,2,2018,06,20,03",246747
"25,2,2018,06,20,03",246763
"25,2,2018,06,20,03",246779
"25,2,2018,06,20,08",246795
"25,2,2018,06,20,10",246811
"25,2,2018,06,20,14",246827
"25,2,2018,06,20,16",246843
"25,2,2018,06,20,18",246859
"25,2,2018,06,20,20",246875
"25,2,2018,06,20,31",246939
"25,2,2018,06,20,40",246955
"25,2,2018,06,20,50",246972
"25,2,2018,06,20,58",246988
"25,2,2018,06,21,03",247052
"25,2,2018,06,21,03",247068
"25,2,2018,06,21,03",247084
"25,2,2018,06,21,03",247100
"25,2,2018,06,21,03",247116
"25,2,2018,06,21,03",247132
"25,2,2018,06,21,03",247148
"25,2,2018,06,21,03",247164
"25,2,2018,06,21,04",247180
"25,2,2018,06,21,06",247196
"25,2,2018,07,05,52",247212
"25,2,2018,09,33,01",247228
"25,2,2018,09,33,01",247244
"25,2,2018,09,33,01",247260
"25,2,2018,09,33,01",247276
"25,2,2018,09,33,02",247292
"25,2,2018,09,33,02",247308
"25,2,2018,09,33,02",247324
"25,2,2018,09,33,02",247340
"25,2,2018,09,33,02",247356
"25,2,2018,09,33,02",247372
"25,2,2018,09,33,03",247388
"25,2,2018,09,33,03",247404
"25,2,2018,09,33,08",247420
"25,2,2018,13,13,15",247436
"25,2,2018,13,13,15",247452
"25,2,2018,13,13,15",247468
"25,2,2018,13,13,15",247484
"25,2,2018,13,13,16",247500
"25,2,2018,13,13,16",247516
"25,2,2018,13,13,16",247532
"25,2,2018,13,13,16",247548
"25,2,2018,13,13,16",247564
"25,2,2018,13,13,16",247580
"25,2,2018,13,13,17",247596
"25,2,2018,13,13,18",247612
"25,2,2018,13,34,15",247628
"25,2,2018,13,34,22",247644
"25,2,2018,13,34,22",247660
"25,2,2018,14,51,22",247676
"25,2,2018,14,51,22",247692
"25,2,2018,14,51,22",247708
"25,2,2018,14,51,22",247724
"25,2,2018,14,51,22",247740
"25,2,2018,14,51,22",247756
"25,2,2018,14,51,22",247772
"25,2,2018,14,51,23",247788
"25,2,2018,14,51,23",247804
"25,2,2018,14,51,23",247820
"25,2,2018,14,51,24",247836
"25,2,2018,17,24,57",247852
"25,2,2018,17,24,57",247868
"25,2,2018,17,24,58",247884
"25,2,2018,17,24,58",247900
"25,2,2018,17,24,58",247916
"25,2,2018,17,24,58",247932
"25,2,2018,17,24,58",247948
"25,2,2018,17,24,58",247964
"25,2,2018,17,24,58",247980
"25,2,2018,17,24,58",247996
"25,2,2018,17,24,59",248012
"25,2,2018,17,24,59",248028
"25,2,2018,17,25,10",248044
"25,2,2018,17,25,11",248060
"25,2,2018,17,25,17",248076
"25,2,2018,17,25,18",248092
"25,2,2018,17,25,22",248108
"26,2,2018,00,44,49",248124
"26,2,2018,00,44,50",248140
"26,2,2018,00,44,51",248156
"26,2,2018,00,44,53",248172
"26,2,2018,00,44,54",248188
"26,2,2018,00,44,56",248204
"26,2,2018,00,44,57",248220
"26,2,2018,00,44,57",248236
"26,2,2018,03,35,56",248252
"26,2,2018,03,35,57",248268
"26,2,2018,03,53,28",248284
"26,2,2018,03,53,28",248300
"26,2,2018,03,53,29",248316
"26,2,2018,03,53,29",248332
"26,2,2018,03,53,29",248348
"26,2,2018,03,53,29",248364
"26,2,2018,03,53,29",248380
"26,2,2018,03,53,29",248396
"26,2,2018,03,53,29",248412
"26,2,2018,03,53,29",248428
"26,2,2018,03,53,30",248444
"26,2,2018,03,53,30",248460
"26,2,2018,03,53,30",248476
"26,2,2018,03,55,18",248492
"26,2,2018,03,55,18",248508
"26,2,2018,03,55,24",248524
"26,2,2018,03,55,24",248540
"26,2,2018,03,55,30",248556
"26,2,2018,03,55,48",248572
"26,2,2018,03,55,49",248588
"26,2,2018,03,55,56",248604
"26,2,2018,03,55,56",248620
"26,2,2018,03,56,01",248636
"26,2,2018,03,56,03",248652
"26,2,2018,03,56,04",248668
"26,2,2018,03,56,06",248684
"26,2,2018,03,56,06",248700
"26,2,2018,06,19,50",248716
"26,2,2018,06,19,52",248732
"26,2,2018,06,46,45",248748
"26,2,2018,06,46,45",248764
"26,2,2018,06,46,45",248780
"26,2,2018,06,46,47",248796
"26,2,2018,06,46,47",248812
"26,2,2018,06,46,47",248828
"26,2,2018,06,46,47",248844
"26,2,2018,06,46,47",248860
"26,2,2018,06,46,47",248876
"26,2,2018,06,46,47",248892
"26,2,2018,06,46,48",248908
"26,2,2018,06,46,48",248924
"26,2,2018,06,46,52",248940
"26,2,2018,06,46,57",248956
"26,2,2018,06,47,00",248972
"26,2,2018,06,47,07",248988
"26,2,2018,09,13,49",249004
"26,2,2018,09,13,52",249020
"26,2,2018,09,13,56",249036
"26,2,2018,09,47,55",249052
"26,2,2018,09,47,55",249068
"26,2,2018,09,47,55",249084
"26,2,2018,09,47,55",249100
"26,2,2018,09,47,55",249116
"26,2,2018,09,47,55",249132
"26,2,2018,09,47,55",249148
"26,2,2018,09,47,55",249164
"26,2,2018,09,47,55",249180
"26,2,2018,10,55,51",249196
"26,2,2018,10,55,55",249212
"26,2,2018,14,19,54",249228
"26,2,2018,14,19,54",249244
"26,2,2018,14,19,54",249261
"26,2,2018,14,19,54",249277
"26,2,2018,14,19,54",249293
"26,2,2018,14,19,54",249309
"26,2,2018,14,19,54",249325
"26,2,2018,14,19,54",249341
"26,2,2018,14,19,55",249357
"26,2,2018,14,19,55",249373
"26,2,2018,14,19,55",249389
"26,2,2018,14,20,03",249405
"26,2,2018,14,20,05",249421
"26,2,2018,14,20,05",249437
"26,2,2018,14,21,06",249453
"26,2,2018,14,21,08",249469
"26,2,2018,14,21,11",249485
"26,2,2018,14,21,11",249501
"26,2,2018,14,21,31",249517
"26,2,2018,14,21,36",249533
"26,2,2018,14,21,40",249549
"26,2,2018,14,22,35",249565
"26,2,2018,14,23,02",249581
"26,2,2018,16,54,10",249597
"26,2,2018,16,54,11",249613
"26,2,2018,19,21,09",249629
"26,2,2018,19,21,09",249645
"26,2,2018,19,24,14",249661
"26,2,2018,19,24,14",249677
"27,2,2018,00,45,38",249693
"27,2,2018,00,45,38",249709
"27,2,2018,11,13,56",249725
"27,2,2018,11,13,57",249741
"27,2,2018,11,14,01",249757
"27,2,2018,13,29,14",249773
"27,2,2018,16,35,17",249789
"27,2,2018,16,35,17",249805
"27,2,2018,16,35,17",249821
"27,2,2018,16,35,17",249837
"27,2,2018,16,35,18",249853
"27,2,2018,16,35,18",249869
"27,2,2018,16,35,18",249885
"27,2,2018,16,35,18",249901
"27,2,2018,16,35,18",249917
"27,2,2018,16,35,18",249933
"27,2,2018,16,35,19",249949
"27,2,2018,16,35,19",249965
"27,2,2018,16,35,38",249981
"27,2,2018,16,35,44",249997
"27,2,2018,16,35,44",250013
"27,2,2018,16,35,45",250029
"27,2,2018,16,35,49",250045
"27,2,2018,16,36,19",250061
"27,2,2018,16,36,21",250077
"27,2,2018,16,36,29",250093
"27,2,2018,16,36,29",250109
"27,2,2018,16,36,30",250125
"27,2,2018,16,36,30",250141
"27,2,2018,16,36,37",250157
"27,2,2018,16,36,50",250173
"27,2,2018,18,24,13",250189
"27,2,2018,18,24,14",250205
"27,2,2018,18,24,14",250221
"27,2,2018,18,24,14",250237
"27,2,2018,18,24,14",250253
"27,2,2018,18,24,15",250269
"27,2,2018,18,24,15",250285
"27,2,2018,18,24,16",250301
"27,2,2018,18,24,16",250317
"27,2,2018,18,24,17",250333
"27,2,2018,18,26,56",250349
"27,2,2018,18,58,04",250365
"27,2,2018,19,13,05",250381
"27,2,2018,19,13,05",250397
"27,2,2018,19,13,05",250413
"27,2,2018,19,13,05",250429
"27,2,2018,19,13,05",250445
"27,2,2018,19,13,05",250461
"27,2,2018,19,13,05",250477
"27,2,2018,19,13,05",250493
"27,2,2018,19,13,05",250509
"27,2,2018,22,00,26",250525
"27,2,2018,22,00,27",250541
"27,2,2018,22,00,27",250557
"27,2,2018,22,00,27",250573
"27,2,2018,22,00,27",250589
"27,2,2018,22,00,27",250605
"27,2,2018,22,00,27",250621
"27,2,2018,22,00,27",250637
"27,2,2018,22,00,27",250653
"27,2,2018,22,00,27",250669
"27,2,2018,22,00,28",250685
"27,2,2018,22,00,29",250701
"27,2,2018,22,00,37",250717
"27,2,2018,22,03,49",250733
"27,2,2018,22,03,49",250749
"27,2,2018,22,03,54",250765
"27,2,2018,22,04,07",250781
"27,2,2018,22,04,09",250797
"27,2,2018,22,04,15",250813
"27,2,2018,22,04,15",250829
"27,2,2018,22,04,15",250845
"27,2,2018,22,04,15",250861
"27,2,2018,22,04,21",250877
"27,2,2018,22,04,23",250893
"27,2,2018,22,04,34",250909
"27,2,2018,22,04,40",250925
"27,2,2018,22,07,03",250941
"27,2,2018,22,07,14",250957
"27,2,2018,22,07,28",250973
"27,2,2018,22,07,37",250989
"27,2,2018,22,09,02",251005
"28,2,2018,03,02,23",251021
"28,2,2018,03,02,23",251037
"28,2,2018,03,02,23",251053
"28,2,2018,03,02,23",251069
"28,2,2018,03,02,23",251085
"28,2,2018,03,02,24",251101
"28,2,2018,03,02,27",251117
"28,2,2018,03,02,29",251133
"28,2,2018,03,02,30",251149
"28,2,2018,03,02,51",251165
"28,2,2018,03,02,51",251181
"28,2,2018,03,02,51",251197
"28,2,2018,03,02,51",251213
"28,2,2018,03,03,07",251229
"28,2,2018,03,03,17",251245
"28,2,2018,03,03,21",251261
"28,2,2018,03,03,29",251277
"28,2,2018,03,03,29",251293
"28,2,2018,03,03,29",251309
"28,2,2018,03,03,37",251325
"28,2,2018,03,37,39",251341
"28,2,2018,03,37,58",251357
"28,2,2018,03,38,05",251373
"28,2,2018,03,38,13",251389
"28,2,2018,03,38,14",251405
"28,2,2018,03,38,20",251421
"28,2,2018,03,38,27",251437
"28,2,2018,03,38,30",251453
"28,2,2018,03,44,51",251469
"28,2,2018,03,44,51",251485
"28,2,2018,03,44,55",251501
"28,2,2018,03,45,04",251517
"28,2,2018,03,45,10",251533
"28,2,2018,03,45,11",251550
"28,2,2018,03,45,18",251566
"28,2,2018,03,45,23",251582
"28,2,2018,03,45,26",251598
"28,2,2018,03,45,44",251614
"28,2,2018,03,45,45",251630
"28,2,2018,03,46,31",251646
"28,2,2018,06,06,02",251662
"28,2,2018,06,06,02",251678
"28,2,2018,06,06,02",251694
"28,2,2018,06,06,02",251710
"28,2,2018,06,06,02",251726
"28,2,2018,06,06,03",251742
"28,2,2018,06,06,03",251758
"28,2,2018,06,06,03",251774
"28,2,2018,06,06,03",251790
"28,2,2018,06,06,05",251806
"28,2,2018,12,16,25",251822
"28,2,2018,12,16,25",251838
"28,2,2018,12,16,25",251854
"28,2,2018,12,59,45",251870
"28,2,2018,12,59,46",251886
"28,2,2018,12,59,46",251902
"28,2,2018,12,59,46",251918
"28,2,2018,12,59,46",251934
"28,2,2018,12,59,46",251950
"28,2,2018,12,59,47",251966
"28,2,2018,12,59,53",251982
"28,2,2018,12,59,56",251998
"28,2,2018,13,00,01",252014
"28,2,2018,13,00,05",252030
"28,2,2018,13,00,21",252046
"28,2,2018,13,00,26",252062
"28,2,2018,13,00,27",252078
"28,2,2018,13,00,27",252094
"28,2,2018,13,00,35",252110
"28,2,2018,13,00,37",252126
"28,2,2018,13,00,43",252142
"28,2,2018,13,00,46",252158
"28,2,2018,13,00,56",252174
"28,2,2018,13,01,01",252190
"28,2,2018,13,01,04",252206
"28,2,2018,13,01,07",252222
"28,2,2018,13,19,20",252238
"28,2,2018,13,38,10",252254
"28,2,2018,13,38,12",252270
"28,2,2018,13,38,44",252350
"28,2,2018,13,39,12",252366
"28,2,2018,13,39,29",252446
"28,2,2018,13,39,38",252462
"28,2,2018,13,40,13",252542
"28,2,2018,13,43,42",252558
"28,2,2018,15,01,22",252574
"28,2,2018,15,02,32",252590
"28,2,2018,15,20,10",252606
"28,2,2018,15,21,48",252622
"28,2,2018,15,25,45",252638
"28,2,2018,15,27,09",252654
"28,2,2018,16,28,46",252670
"28,2,2018,20,46,26",252686
"28,2,2018,20,46,26",252702
"28,2,2018,20,46,27",252718
"28,2,2018,20,46,27",252734
"28,2,2018,20,46,27",252750
"28,2,2018,20,46,27",252766
"28,2,2018,20,46,27",252782
"28,2,2018,20,46,27",252798
"28,2,2018,20,46,27",252814
"28,2,2018,20,46,27",252830
"28,2,2018,20,46,28",252846
"28,2,2018,20,46,28",252862
"28,2,2018,20,47,01",252878
"28,2,2018,20,47,18",252894
"28,2,2018,20,47,19",252910
"28,2,2018,20,47,32",252926
"28,2,2018,20,47,32",252942
"28,2,2018,20,47,33",252958
"28,2,2018,20,47,50",252974
"28,2,2018,20,47,50",252990
"28,2,2018,20,47,53",253006
"28,2,2018,20,48,07",253022
"28,2,2018,20,48,08",253038
"28,2,2018,20,48,13",253054
"28,2,2018,20,48,14",253070
"28,2,2018,20,48,14",253086
"28,2,2018,20,48,15",253102
"28,2,2018,20,48,33",253118
"28,2,2018,20,49,28",253182
"28,2,2018,21,23,57",253198
"28,2,2018,21,24,10",253214
"01,3,2018,00,37,58",253230
"01,3,2018,00,38,24",253246
"01,3,2018,00,38,40",253262
"01,3,2018,04,19,47",253278
"01,3,2018,04,20,14",253294
"01,3,2018,04,20,22",253310
"01,3,2018,04,20,23",253326
"01,3,2018,04,20,24",253342
"01,3,2018,04,20,25",253358
"01,3,2018,04,20,29",253374
"01,3,2018,09,18,57",253390
"01,3,2018,09,18,58",253406
"01,3,2018,09,19,01",253422
"01,3,2018,11,08,35",253438
"01,3,2018,12,08,31",253454
"01,3,2018,13,39,45",253470
"01,3,2018,13,39,45",253486
"01,3,2018,13,39,45",253502
"01,3,2018,13,39,45",253518
"01,3,2018,13,39,45",253534
"01,3,2018,13,39,46",253550
"01,3,2018,13,39,46",253566
"01,3,2018,13,39,46",253582
"01,3,2018,13,39,46",253598
"01,3,2018,13,39,46",253614
"01,3,2018,13,39,47",253630
"01,3,2018,13,39,48",253646
"01,3,2018,13,39,50",253662
"01,3,2018,13,39,55",253678
"01,3,2018,13,39,56",253694
"01,3,2018,13,39,58",253710
"02,3,2018,04,30,46",253726
"02,3,2018,04,30,47",253742
"02,3,2018,04,30,47",253758
"02,3,2018,04,30,47",253774
"02,3,2018,04,30,47",253790
"02,3,2018,04,30,47",253806
"02,3,2018,04,30,47",253822
